Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Category,City,State,Postal Code,Region
5648,CA-2018-168179,11/2/2018,11/7/2018,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Office Supplies,Salt Lake City,Utah,84106,West
5649,CA-2018-142342,7/17/2018,7/19/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Office Supplies,Apple Valley,California,92307,West
5650,CA-2018-142342,7/17/2018,7/19/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Office Supplies,Apple Valley,California,92307,West
5651,CA-2018-142342,7/17/2018,7/19/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Office Supplies,Apple Valley,California,92307,West
5652,CA-2018-142342,7/17/2018,7/19/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Furniture,Apple Valley,California,92307,West
5653,CA-2018-109099,10/6/2018,10/11/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Office Supplies,New York City,New York,10009,East
5654,US-2015-134187,11/4/2015,11/11/2015,Standard Class,TH-21235,Tiffany House,Corporate,United States,Office Supplies,Long Beach,California,90805,West
5655,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Office Supplies,Salem,Oregon,97301,West
5656,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Office Supplies,Salem,Oregon,97301,West
5657,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Office Supplies,Salem,Oregon,97301,West
5658,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Technology,Salem,Oregon,97301,West
5659,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Furniture,Salem,Oregon,97301,West
5660,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Office Supplies,Salem,Oregon,97301,West
5661,CA-2017-145261,12/18/2017,12/21/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Technology,Salem,Oregon,97301,West
5662,CA-2017-108875,9/24/2017,10/1/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Furniture,Aurora,Colorado,80013,West
5663,CA-2017-108875,9/24/2017,10/1/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Office Supplies,Aurora,Colorado,80013,West
5664,CA-2017-141957,7/21/2017,7/21/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Office Supplies,Newark,Ohio,43055,East
5665,CA-2017-141957,7/21/2017,7/21/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Office Supplies,Newark,Ohio,43055,East
5666,CA-2017-141957,7/21/2017,7/21/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Office Supplies,Newark,Ohio,43055,East
5667,CA-2017-141957,7/21/2017,7/21/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Office Supplies,Newark,Ohio,43055,East
5668,CA-2017-142405,6/11/2017,6/15/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Office Supplies,Seattle,Washington,98103,West
5669,CA-2017-142405,6/11/2017,6/15/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Office Supplies,Seattle,Washington,98103,West
5670,CA-2017-142405,6/11/2017,6/15/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Technology,Seattle,Washington,98103,West
5671,CA-2016-141012,6/9/2016,6/11/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Furniture,Pocatello,Idaho,83201,West
5672,CA-2016-141012,6/9/2016,6/11/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Technology,Pocatello,Idaho,83201,West
5673,CA-2018-127922,10/27/2018,11/3/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Office Supplies,Dallas,Texas,75081,Central
5674,CA-2018-127922,10/27/2018,11/3/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Office Supplies,Dallas,Texas,75081,Central
5675,CA-2017-146318,1/22/2017,1/27/2017,Standard Class,MC-17275,Marc Crier,Consumer,United States,Office Supplies,Seattle,Washington,98105,West
5676,CA-2015-135993,5/28/2015,6/2/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Technology,Seattle,Washington,98115,West
5677,CA-2015-135993,5/28/2015,6/2/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Technology,Seattle,Washington,98115,West
5678,CA-2015-126802,12/29/2015,1/5/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
5679,CA-2017-143924,7/28/2017,8/3/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Office Supplies,Holland,Michigan,49423,Central
5680,CA-2017-143924,7/28/2017,8/3/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Office Supplies,Holland,Michigan,49423,Central
5681,CA-2017-141551,9/24/2017,9/30/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Office Supplies,Broken Arrow,Oklahoma,74012,Central
5682,CA-2017-141551,9/24/2017,9/30/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Office Supplies,Broken Arrow,Oklahoma,74012,Central
5683,CA-2015-164315,4/2/2015,4/8/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Office Supplies,Athens,Georgia,30605,South
5684,CA-2015-164315,4/2/2015,4/8/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Technology,Athens,Georgia,30605,South
5685,CA-2015-164315,4/2/2015,4/8/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Office Supplies,Athens,Georgia,30605,South
5686,CA-2016-131072,11/5/2016,11/5/2016,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Office Supplies,Seattle,Washington,98105,West
5687,CA-2015-131541,7/28/2015,7/28/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Office Supplies,Apopka,Florida,32712,South
5688,CA-2015-131541,7/28/2015,7/28/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Furniture,Apopka,Florida,32712,South
5689,CA-2015-131541,7/28/2015,7/28/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Office Supplies,Apopka,Florida,32712,South
5690,CA-2016-119550,12/26/2016,12/31/2016,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Furniture,Houston,Texas,77070,Central
5691,US-2016-138093,12/10/2016,12/16/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Office Supplies,Baltimore,Maryland,21215,East
5692,US-2016-138093,12/10/2016,12/16/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Office Supplies,Baltimore,Maryland,21215,East
5693,US-2016-138093,12/10/2016,12/16/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Technology,Baltimore,Maryland,21215,East
5694,US-2016-138093,12/10/2016,12/16/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Office Supplies,Baltimore,Maryland,21215,East
5695,US-2016-138093,12/10/2016,12/16/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Furniture,Baltimore,Maryland,21215,East
5696,CA-2017-126165,5/5/2017,5/7/2017,Second Class,AH-10465,Amy Hunt,Consumer,United States,Furniture,San Francisco,California,94109,West
5697,CA-2018-126123,10/14/2018,10/18/2018,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Office Supplies,Chicago,Illinois,60623,Central
5698,CA-2018-126123,10/14/2018,10/18/2018,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Office Supplies,Chicago,Illinois,60623,Central
5699,CA-2017-143441,11/5/2017,11/5/2017,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Office Supplies,Laredo,Texas,78041,Central
5700,CA-2018-148320,11/3/2018,11/8/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Office Supplies,San Francisco,California,94109,West
5701,CA-2017-125661,11/24/2017,11/26/2017,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Office Supplies,Cleveland,Ohio,44105,East
5702,CA-2017-125661,11/24/2017,11/26/2017,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Technology,Cleveland,Ohio,44105,East
5703,US-2015-123519,12/14/2015,12/21/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Office Supplies,Marion,Ohio,43302,East
5704,US-2015-123519,12/14/2015,12/21/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Furniture,Marion,Ohio,43302,East
5705,US-2015-123519,12/14/2015,12/21/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Technology,Marion,Ohio,43302,East
5706,CA-2015-155593,11/3/2015,11/8/2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Office Supplies,Fairfield,Connecticut,6824,East
5707,CA-2018-136000,9/22/2018,9/25/2018,Second Class,SC-20440,Shaun Chance,Corporate,United States,Office Supplies,New York City,New York,10009,East
5708,US-2016-160857,5/8/2016,5/15/2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Furniture,New York City,New York,10024,East
5709,US-2016-160857,5/8/2016,5/15/2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Office Supplies,New York City,New York,10024,East
5710,US-2016-160857,5/8/2016,5/15/2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Furniture,New York City,New York,10024,East
5711,US-2016-160857,5/8/2016,5/15/2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Technology,New York City,New York,10024,East
5712,US-2016-160857,5/8/2016,5/15/2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Office Supplies,New York City,New York,10024,East
5713,CA-2018-115805,7/31/2018,7/31/2018,Same Day,KW-16435,Katrina Willman,Consumer,United States,Technology,Chicago,Illinois,60653,Central
5714,US-2015-143707,3/1/2015,3/5/2015,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Technology,New York City,New York,10035,East
5715,CA-2018-116939,9/25/2018,9/29/2018,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
5716,CA-2016-124107,10/9/2016,10/12/2016,Second Class,BM-11650,Brian Moss,Corporate,United States,Technology,Ann Arbor,Michigan,48104,Central
5717,CA-2016-124107,10/9/2016,10/12/2016,Second Class,BM-11650,Brian Moss,Corporate,United States,Technology,Ann Arbor,Michigan,48104,Central
5718,CA-2016-124107,10/9/2016,10/12/2016,Second Class,BM-11650,Brian Moss,Corporate,United States,Office Supplies,Ann Arbor,Michigan,48104,Central
5719,CA-2016-124107,10/9/2016,10/12/2016,Second Class,BM-11650,Brian Moss,Corporate,United States,Office Supplies,Ann Arbor,Michigan,48104,Central
5720,CA-2018-126550,3/29/2018,4/2/2018,Second Class,RD-19720,Roger Demir,Consumer,United States,Office Supplies,Lafayette,Indiana,47905,Central
5721,CA-2016-138674,11/14/2016,11/17/2016,First Class,KB-16585,Ken Black,Corporate,United States,Office Supplies,Springfield,Oregon,97477,West
5722,CA-2016-138674,11/14/2016,11/17/2016,First Class,KB-16585,Ken Black,Corporate,United States,Technology,Springfield,Oregon,97477,West
5723,CA-2016-138674,11/14/2016,11/17/2016,First Class,KB-16585,Ken Black,Corporate,United States,Technology,Springfield,Oregon,97477,West
5724,CA-2017-165820,9/26/2017,9/30/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Office Supplies,San Francisco,California,94109,West
5725,CA-2015-103191,9/22/2015,9/27/2015,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Office Supplies,Chicago,Illinois,60653,Central
5726,CA-2016-103933,9/25/2016,9/27/2016,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Technology,New York City,New York,10011,East
5727,CA-2016-110548,5/4/2016,5/8/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Technology,Houston,Texas,77095,Central
5728,CA-2018-117324,12/8/2018,12/13/2018,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Technology,Madison,Wisconsin,53711,Central
5729,CA-2018-117324,12/8/2018,12/13/2018,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Office Supplies,Madison,Wisconsin,53711,Central
5730,CA-2018-117324,12/8/2018,12/13/2018,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Office Supplies,Madison,Wisconsin,53711,Central
5731,CA-2018-117324,12/8/2018,12/13/2018,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Furniture,Madison,Wisconsin,53711,Central
5732,CA-2018-117324,12/8/2018,12/13/2018,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Office Supplies,Madison,Wisconsin,53711,Central
5733,CA-2018-143574,6/29/2018,7/2/2018,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Furniture,Milford,Connecticut,6460,East
5734,CA-2018-143574,6/29/2018,7/2/2018,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Office Supplies,Milford,Connecticut,6460,East
5735,CA-2018-143574,6/29/2018,7/2/2018,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Furniture,Milford,Connecticut,6460,East
5736,CA-2015-111773,6/29/2015,7/3/2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Office Supplies,New York City,New York,10024,East
5737,CA-2015-148614,1/20/2015,1/25/2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Office Supplies,Los Angeles,California,90049,West
5738,CA-2015-148614,1/20/2015,1/25/2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Furniture,Los Angeles,California,90049,West
5739,CA-2017-156139,12/31/2017,1/6/2018,Standard Class,BP-11155,Becky Pak,Consumer,United States,Office Supplies,San Francisco,California,94109,West
5740,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Office Supplies,Fairfield,California,94533,West
5741,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Furniture,Fairfield,California,94533,West
5742,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Technology,Fairfield,California,94533,West
5743,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Office Supplies,Fairfield,California,94533,West
5744,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Office Supplies,Fairfield,California,94533,West
5745,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Office Supplies,Fairfield,California,94533,West
5746,US-2018-147886,3/28/2018,3/31/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Furniture,Fairfield,California,94533,West
5747,CA-2017-113733,12/8/2017,12/12/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Technology,Greenville,North Carolina,27834,South
5748,CA-2017-113733,12/8/2017,12/12/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Technology,Greenville,North Carolina,27834,South
5749,CA-2017-113733,12/8/2017,12/12/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Technology,Greenville,North Carolina,27834,South
5750,CA-2018-104913,11/18/2018,11/22/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Technology,Long Beach,New York,11561,East
5751,CA-2015-145800,5/30/2015,6/5/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Furniture,Buffalo Grove,Illinois,60089,Central
5752,CA-2017-125850,1/22/2017,1/28/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,Office Supplies,San Diego,California,92037,West
5753,CA-2017-125850,1/22/2017,1/28/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,Office Supplies,San Diego,California,92037,West
5754,CA-2017-118514,2/3/2017,2/10/2017,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Furniture,Richmond,Kentucky,40475,South
5755,CA-2016-150749,3/29/2016,4/3/2016,Second Class,AS-10240,Alan Shonely,Consumer,United States,Office Supplies,Springfield,Virginia,22153,South
5756,CA-2015-163748,10/14/2015,10/18/2015,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Office Supplies,Fort Worth,Texas,76106,Central
5757,CA-2015-163748,10/14/2015,10/18/2015,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Technology,Fort Worth,Texas,76106,Central
5758,CA-2016-119634,8/11/2016,8/16/2016,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Furniture,Raleigh,North Carolina,27604,South
5759,CA-2016-149300,11/22/2016,11/23/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Technology,Hialeah,Florida,33012,South
5760,US-2017-111528,12/30/2017,12/30/2017,Same Day,JP-16135,Julie Prescott,Home Office,United States,Office Supplies,Los Angeles,California,90032,West
5761,US-2017-111528,12/30/2017,12/30/2017,Same Day,JP-16135,Julie Prescott,Home Office,United States,Office Supplies,Los Angeles,California,90032,West
5762,CA-2018-158169,8/12/2018,8/15/2018,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Office Supplies,Lake Forest,California,92630,West
5763,CA-2018-158169,8/12/2018,8/15/2018,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Furniture,Lake Forest,California,92630,West
5764,CA-2016-162047,11/3/2016,11/5/2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Furniture,Long Beach,New York,11561,East
5765,CA-2016-117772,9/10/2016,9/12/2016,Second Class,MC-17575,Matt Collins,Consumer,United States,Office Supplies,Seattle,Washington,98103,West
5766,US-2015-126340,11/8/2015,11/14/2015,Standard Class,EB-13870,Emily Burns,Consumer,United States,Technology,Redding,California,96003,West
5767,CA-2017-149685,10/8/2017,10/15/2017,Standard Class,PM-19135,Peter McVee,Home Office,United States,Office Supplies,San Antonio,Texas,78207,Central
5768,CA-2018-126396,9/8/2018,9/12/2018,Second Class,AR-10345,Alex Russell,Corporate,United States,Technology,Houston,Texas,77070,Central
5769,CA-2016-154900,2/25/2016,3/1/2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Office Supplies,Leominster,Massachusetts,1453,East
5770,CA-2016-154900,2/25/2016,3/1/2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Office Supplies,Leominster,Massachusetts,1453,East
5771,CA-2016-103835,9/24/2016,9/28/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Furniture,Los Angeles,California,90032,West
